Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1.4,0.07,242.66,5.6,0,0,18
1.82,0.066,239.63,7.6,1,1,19
1.812,0.182,239.06,7.6,0,1,18
5.714,0.604,232.49,24.6,37,5,16
0.52,0.062,241.56,2.2,0,0,1
0.738,0.082,248.11,3.2,0,0,0
0.372,0.096,236.43,1.6,0,0,0
0.276,0.11,244.12,1.2,0,0,1
2.426,0,234.62,10.4,0,0,17
1.134,0.404,241.17,5,0,0,11
0.78,0.184,243.39,3.2,0,0,1
0.278,0.206,237.43,1.4,0,1,0
0.314,0.25,243.15,1.6,0,0,0
4.758,0.376,239.01,20,39,37,0
0.412,0.218,245.47,2,0,2,0
1.44,0.186,237.57,6,0,2,18
1.554,0.242,233.51,6.8,0,1,0
0.204,0,241.42,0.8,1,0,0
0.414,0.098,243.23,2,0,0,0
0.348,0.132,245.1,1.4,0,0,1
0.138,0,241.54,0.6,0,0,1
1.198,0.1,231.96,5.2,0,0,17
1.336,0.212,240.02,5.6,0,0,18
1.248,0.078,234.62,5.2,0,1,17
0.308,0.05,243.31,1.4,0,0,0
0.454,0.228,243.96,2,0,2,1
,,,,,,
0.358,0,240.62,1.6,0,0,0
2.04,0.214,237.51,8.6,0,4,18
0.476,0.284,247.53,2.2,0,1,1
0.97,0.32,240.33,4.2,0,0,0
0.156,0,242,0.6,0,0,0
2.976,0.57,238.45,12.6,1,2,18
3.112,0.18,240.04,12.8,0,2,0
0.346,0.094,242.67,1.4,0,0,1
0.394,0.23,241.23,1.8,0,1,0
0.26,0.096,241.69,1.2,0,1,1
1.192,0.122,242.62,4.8,0,0,0
0.64,0,244.63,2.6,0,0,0
0.444,0,243.83,1.8,0,0,1
1.366,0,241.74,5.6,0,0,18
0.24,0,242.83,1,0,0,0
0.384,0,241.41,1.6,0,0,1
0.284,0.22,241.65,1.4,0,1,0
1.32,0,241.73,5.4,0,0,18
1.392,0.09,240.44,5.8,0,2,18
1.548,0.06,244.81,6.2,0,0,19
0.252,0.252,240.2,1.4,0,0,1
2.002,0.582,237.49,8.8,1,0,17
0.578,0.304,243.69,2.6,0,1,1
2.236,0.056,238.65,9.4,0,0,17
1.06,0.104,235.07,4.4,0,0,0
1.468,0.288,242.71,6.2,0,0,12
0.226,0.134,242.36,1,0,0,1
0.426,0.092,246.35,1.8,0,0,0
0.554,0.218,239.5,2.4,0,2,1
1.36,0.076,240.1,5.6,0,0,18
0.358,0.292,240.01,1.8,0,1,1
1.462,0.084,246.31,5.8,0,2,19
0.496,0.084,244.58,2.2,0,1,0
1.45,0.428,238.55,6.2,0,0,0
1.418,0.124,240.44,5.8,0,0,17
1.964,0.192,242.52,8,0,0,1
0.232,0.05,245.42,1,0,1,0
1.33,0.17,240.46,5.6,0,1,17
0.238,0.116,241.27,1,0,1,1
0.102,0,236.78,0.4,0,0,0
1.414,0.116,241.09,5.8,0,0,18
0.146,0,241.15,0.6,0,0,1
0.274,0,243.03,1.2,0,0,1
0.13,0,241.82,0.6,0,0,0
1.636,0,237.8,6.8,0,0,1
0.262,0,242.47,1,0,0,0
6.71,0,232.57,29,0,0,16
2.434,0.09,240.25,10,0,1,18
0.378,0.188,243.36,1.8,0,0,0
0.378,0.104,245.66,1.6,0,0,0
0.222,0,243,0.8,0,0,1
2.68,0,244.4,11,1,0,19
4.068,0.46,235.97,17.4,0,0,18
0.284,0.078,236.02,1.2,0,1,0
2.072,0.354,238.33,8.8,0,1,18
2.476,0,238.56,10.4,0,0,18
1.43,0.2,239.67,6,1,2,18
1.56,0.06,237.57,6.6,0,0,1
0.306,0.078,240.18,1.2,0,0,0
1.36,0,239.17,6.4,0,0,0
0.176,0,239.42,0.8,0,0,0
0.276,0.098,241.31,1.2,1,0,1
0.572,0,236.81,2.4,0,0,1
0.566,0.178,239.87,2.6,0,0,0
,,,,,,
1.542,0,238.5,6.4,0,0,0
2.194,0.252,239.32,10,0,29,1
2.456,0.086,241.99,10.4,0,34,1
2.038,0.102,240.12,8.4,0,0,19
3.442,0.244,245.39,14,0,0,20
2.432,0.078,238.72,10.2,1,1,18
1.186,0.046,234.43,5,0,0,17
1.358,0.066,245.56,5.4,0,0,18
1.808,0.172,233.13,7.8,0,2,17
0.386,0.07,242.09,1.6,0,0,0
3.114,0.152,242.61,13.4,0,28,0
0.954,0.148,240.12,4,0,1,1
1.362,0.084,238.98,5.6,0,0,18
0.434,0.236,241.73,2,0,2,0
2.574,0.076,239,10.8,0,0,18
4.062,0,236.65,17.6,0,59,0
0.212,0.054,241.07,0.8,0,0,0
0.514,0,241.25,2.4,0,0,4
1.788,0,238.33,7.4,0,0,18
0.08,0,239.77,0.2,0,0,1
0.338,0.068,243.69,1.4,0,0,1
3.496,0,238.73,14.6,0,0,18
4.532,0.292,237.96,19,37,3,18
0.332,0.104,243.82,1.4,0,0,1
3.36,0.056,238.3,14.2,0,0,18
0.926,0.05,239.05,3.8,1,0,0
1.5,0.236,240.82,6.2,0,0,18
0.154,0.092,241.22,0.8,0,0,1
1.256,0.09,240.93,5.2,0,0,0
0.214,0,244.11,1,0,0,1
0.138,0,241.51,0.6,0,0,1
0.224,0.118,245.14,1,0,2,0
1.882,0.298,238.34,8,0,2,26
1.22,0,241.01,5,0,0,18
0.16,0,239.48,0.8,0,0,1
0.26,0.104,237.91,1.2,0,0,0
0.082,0,241.91,0.2,0,0,1
1.4,0.062,238.01,5.8,0,3,18
1.468,0.194,233.33,6.2,1,1,16
2.414,0.118,243.41,9.8,0,0,18
1.314,0,240.24,5.4,0,0,18
1.324,0,241.6,5.4,0,0,19
0.352,0.092,246.7,1.6,0,1,0
3.652,0.054,235.06,15.4,36,0,17
1.348,0.218,240.7,5.6,0,0,18
1.822,0.126,243.48,7.4,0,0,18
2.374,0.122,245.11,11.4,15,0,19
0.332,0.102,238.87,1.4,0,0,0
0.474,0.224,235.67,2.2,0,1,0
0.54,0,243.3,2.2,0,0,0
1.744,0.074,241.51,7.2,0,2,18
1.036,0.084,245.63,4.2,0,0,0
2.52,0.182,239.43,10.6,0,0,18
0.424,0.11,239.78,2,0,0,0
1.736,0.066,240.41,7.2,0,0,18
0.202,0.072,238.31,0.8,0,0,0
1.702,0.314,240.66,7.2,0,1,17
0.318,0.108,241.38,1.4,0,1,1
4.056,0.422,231,18.4,0,27,0
0.224,0,243.39,1,0,0,1
0.344,0.14,243.41,1.4,0,0,0
1.078,0.112,239.55,4.4,0,0,0
1.33,0.054,242.65,5.4,0,0,19
1.976,0.102,238.47,9,0,26,0
1.46,0.314,239.73,6.2,0,2,18
2.102,0.396,241.77,8.8,0,1,18
1.916,0,237.94,8,0,0,18
0.224,0.13,241.36,1,0,1,1
1.426,0,242.41,5.8,0,2,19
0.216,0,240.11,0.8,0,0,0
0.36,0.078,241.18,1.6,0,0,1
1.706,0.176,244.82,7,0,0,19
1.812,0.106,242.79,7.4,0,0,19
0.17,0,239.48,0.8,0,1,1
1.554,0.052,237.14,6.4,0,0,0
0.222,0,243.28,1,0,0,0
2.204,0.062,239.57,9.2,1,0,18
1.282,0.068,241.42,5.2,0,0,17
2.162,0.128,237.3,9.2,0,0,0
1.498,0.07,242.84,6.2,0,0,19
1.306,0.088,239.71,5.4,0,2,18
0.142,0,236.76,0.6,0,0,0
1.284,0,240.26,5.2,0,0,17
0.496,0.316,247.7,2.4,0,1,0
0.222,0,243.9,1,0,0,0
4.03,0.048,239.04,16.8,37,1,0
0.336,0.244,241.55,1.6,0,2,1
0.29,0.114,241.15,1.2,0,0,0
1.41,0.374,241.13,6,0,0,1
0.33,0.088,244.81,1.4,0,1,0
0.41,0.208,241.71,1.8,0,2,0
0.334,0.22,240.63,1.6,0,0,1
2.054,0.356,240.1,8.6,0,0,0
0.254,0.234,241.86,1.4,0,1,0
0.332,0.118,239.85,1.4,0,1,0
1.5,0,240.6,6.2,0,1,17
3.642,0.098,238.36,15.2,38,0,18
0.866,0.378,241.55,3.8,0,0,0
0.33,0.098,243.99,1.4,0,0,0
0.448,0.206,242.05,2,0,1,0
0.154,0.128,242.97,0.8,0,0,1
0.414,0.098,244.9,1.8,0,0,0
0.868,0.13,238.71,3.6,0,0,1
0.228,0,243.88,1,0,0,0
0.29,0.114,241.58,1.2,0,0,1
0.806,0.188,240.4,3.4,0,0,1
2.048,0.264,239.27,9.2,0,23,0
0.26,0.084,238.72,1.2,0,2,1
0.28,0.086,243.79,1.4,0,0,1
0.198,0.08,242.15,0.8,0,0,0
0.46,0,245.76,2,0,0,0
0.256,0,247.49,1,0,0,1
0.662,0.448,240.43,3.4,0,1,0
0.73,0,241.16,3,0,0,1
3.732,0.296,239.15,15.8,0,1,18
1.292,0,241.21,5.2,0,0,17
0.564,0.38,252.16,2.6,0,2,0
1.29,0.058,242.72,5.2,0,0,1
0.154,0.126,242.48,0.8,0,0,0
0.268,0,242.27,1.2,0,0,0
3.448,0.122,238.27,14.8,9,0,18
0.23,0.132,239.83,1.4,0,0,0
3.246,0.368,242.64,13.4,0,1,18
1.418,0.11,240.86,5.8,0,1,18
1.32,0.102,240.86,5.4,0,0,18
1.306,0.188,241.23,5.6,0,2,0
2.9,0.296,237.96,13.4,0,30,1
0.28,0.052,243.32,1.2,0,0,0
2.932,0,240.81,12,38,0,1
1.344,0.09,238.12,5.6,0,0,18
0.838,0.122,241.03,3.4,0,0,0
0.204,0,247.46,0.8,0,0,0
0.842,0.352,241.35,3.8,0,2,1
0.308,0.06,239.41,1.2,0,1,0
0.808,0.214,245.41,3.4,0,0,1
0.388,0.202,246.18,1.8,0,1,0
0.254,0.078,243,1,0,0,1
0.606,0.24,242.35,2.8,0,2,0
1.614,0.048,244.68,6.6,0,4,19
0.324,0.238,242.19,1.6,0,1,0
0.464,0.072,239.56,2.2,0,0,0
1.472,0.228,241.07,6,0,1,18
0.262,0.108,239.64,1.2,0,0,1
0.102,0,235.39,0.4,0,0,0
3.832,0.1,236.85,16.2,0,37,18
0.222,0.13,240.89,1,0,1,0
0.522,0.076,240.95,2.4,0,0,0
1.622,0.298,238.14,6.8,0,2,18
0.252,0.128,241.64,1.2,0,2,0
1.226,0,234.79,5.2,0,0,17
0.38,0.126,242.79,1.6,0,0,1
0.258,0,239.4,1,0,0,0
2.224,0.094,243.07,9,0,0,19
3.396,0.568,238.39,14.4,0,0,18
2.196,0.096,238.63,9.2,0,1,18
2.808,0.234,244.9,11.6,0,14,19
0.362,0.092,241.76,1.6,0,0,1
0.39,0.182,242.42,1.8,0,1,0
0.422,0.112,240.89,1.8,0,0,1
0.2,0.084,235.33,0.8,0,0,0
0.33,0.236,240.01,1.6,0,1,1
0.194,0.124,235.28,1,0,0,0
1.41,0.09,238.74,5.8,0,0,18
0.79,0.22,240.83,3.4,0,0,1
2.216,0,244.89,9,0,0,19
0.244,0.112,242.36,1,0,2,0
1.302,0.1,238.89,5.4,0,0,18
0.158,0,244.53,0.6,0,0,0
0.478,0.226,236.36,2.2,0,1,0
0.694,0.134,246.91,2.8,0,0,1
2.774,0.22,234.17,11.8,0,0,17
0.428,0,242.59,1.8,0,0,1
0.236,0.086,243.47,1,0,2,1
0.402,0.172,242.1,1.8,0,1,0
0.226,0.094,235.21,1,0,0,0
1.878,0.494,237.12,8.2,0,0,17
1.818,0.066,241.35,7.4,0,0,18
0.24,0.12,241,1,0,1,1
1.358,0.1,240.52,5.6,0,0,18
0.314,0,246.47,1.4,0,0,0
2.43,0.146,238.58,10.2,0,38,1
2.558,0.208,235.45,10.8,0,0,17
1.914,0.098,239.51,8,0,1,17
0.124,0,235.15,0.6,0,0,0
0.652,0,241.87,2.6,0,0,1
0.238,0.13,238.64,1,0,0,0
1.394,0.082,241.19,5.8,0,2,18
0.788,0.268,242.08,3.4,0,1,11
1.042,0,241.31,4.4,0,0,0
0.286,0.064,235.54,1.2,0,0,0
0.24,0,241.19,1,0,0,0
1.68,0.196,236.8,7,0,2,18
0.996,0.16,247.11,4,0,0,1
0.232,0.108,234.7,1,0,0,0
0.366,0.154,236.33,1.8,0,2,0
0.082,0,243.64,0.2,0,0,1
0.308,0.076,243,1.2,0,0,0
2.856,0.268,237.93,12,0,2,18
5.802,0.082,236.35,24.4,0,72,17
0.292,0.092,241.44,1.2,0,0,0
1.384,0.284,238.98,5.8,0,2,12
1.56,0.094,239.23,6.6,0,0,18
4.31,0.486,236.46,18.2,38,4,17
1.366,0.116,240.9,5.6,0,0,19
1.642,0.114,241.62,6.8,0,0,18
0.326,0.368,240.51,2,0,2,1
4,0.154,238.06,16.8,37,1,17
4.98,0,235.97,21,0,38,18
1.37,0.188,239.69,5.6,0,1,19
1.624,0.178,240.53,6.8,0,1,18
0.418,0.226,244.36,1.8,0,1,1
0.206,0.088,240.92,1,0,0,0
1.298,0,239.66,5.4,0,0,18
0.08,0,239.39,0.2,0,0,0
1.274,0.058,241.48,5.2,0,0,0
0.18,0.068,233.48,0.8,0,1,0
0.594,0.106,243.8,2.4,0,1,1
4.732,0.08,231.89,20.4,35,0,17
1.724,0.066,237.93,7.2,0,1,18
0.698,0.248,238.62,3,0,0,0
2.588,0.14,240.99,10.8,0,0,18
0.344,0.094,241.39,1.4,0,0,1
,,,,,,
0.668,0.182,241.04,2.8,0,1,1
0.222,0.1,234.94,1,0,0,0
1.578,0,240.24,6.4,0,0,18
0.696,0,242.46,3.2,0,0,0
1.018,0.106,240.08,4.2,0,0,1
0.336,0.112,248.53,1.4,0,0,1
1.536,0,243.45,6.2,0,0,18
1.362,0,244.29,5.4,0,0,0
0.154,0,240.58,0.6,0,0,1
1.404,0,249.86,5.6,0,0,20
1.378,0.07,240.2,5.6,0,0,18
0.28,0.126,241.8,1.2,0,0,1
0.238,0.124,241.7,1,0,1,1
0.282,0.076,243.46,1.2,0,1,0
0.376,0.074,242.37,1.6,0,0,1
0.53,0.332,243.46,2.6,0,2,1
0.238,0.086,243.04,1,0,1,1
0.326,0,238.03,1.6,0,0,0
0.304,0.164,241.98,1.6,0,0,1
1.378,0.052,241.06,5.6,0,0,18
0.94,0.314,243.6,4,0,0,12
0.406,0.254,244.8,1.8,0,2,1
0.474,0.05,243.79,2.4,0,0,0
0.686,0.046,239.4,2.8,0,0,1
0.492,0.11,240.63,2,0,1,0
0.382,0,243,1.6,0,0,0
1.926,0.068,233.16,8.2,0,0,17
2.856,0.222,240.02,11.8,0,0,17
1.742,0.062,239.42,7.2,0,0,0
1.226,0.268,237.84,5.4,0,0,0
5.556,0.294,228.45,24.2,35,0,16
1.6,0.226,236.08,6.8,0,0,0
1.89,0.182,244.7,7.6,0,0,0
0.45,0.33,242.38,2.4,0,1,1
1.422,0,241.83,5.8,0,0,19
1.312,0,243.18,5.4,0,0,18
,,,,,,
1.446,0.078,241.72,6,0,0,18
1.524,0.222,238.77,6.4,1,2,18
0.704,0.474,243.76,3.4,0,5,0
2.662,0.086,240.56,11,0,0,18
3.676,0.152,236.79,15.4,37,0,17
0.326,0.13,245.69,1.4,0,0,1
2.25,0.168,240.91,10,0,28,0
1.44,0.11,238.31,6,1,0,1
0.282,0,245.94,1.4,0,0,0
0.206,0,240.66,1,0,0,0
1.316,0.084,234.17,5.6,0,0,17
3.054,0.29,239.34,13,0,28,18
1.558,0.194,237.84,6.6,0,2,18
0.432,0.224,238.98,2,0,1,0
0.388,0.104,246.35,1.6,0,0,0
2.466,0.366,235.52,10.6,0,1,17
0.274,0.214,238.37,1.4,0,1,0
0.594,0.116,242.98,2.4,0,0,1
0.114,0,235.62,0.6,0,0,0
0.34,0.1,241.97,1.6,0,1,0
0.256,0.118,240.36,1.2,0,0,1
0.218,0,238.54,1,0,0,0
0.356,0.276,242.61,1.8,0,1,0
0.162,0,245.54,0.6,0,0,0
0.254,0.134,240.77,1.2,0,0,0
0.328,0.12,248.18,1.4,0,2,0
2.154,0.448,245.1,9,0,2,19
0.346,0.088,240.71,1.4,0,0,0
0.396,0.22,245.96,1.8,0,0,0
1.31,0.046,237.29,5.4,1,0,17
1.448,0.16,238.72,6,1,0,18
2.836,0.54,236.39,12.6,34,1,0
1.502,0.396,240.34,6.4,0,1,18
3.79,0.26,235.41,16,36,1,17
0.158,0,239.83,0.6,0,0,1
0.25,0.062,241.11,1.2,0,0,1
0.324,0.104,241.66,1.4,0,0,1
0.528,0.108,244.15,2.4,0,0,0
0.952,0.242,238.59,4,0,0,12
0.41,0.206,243.9,1.8,0,0,1
0.642,0.252,241.23,2.8,0,0,1
0.424,0.116,240.44,2,0,0,1
0.3,0.078,234.24,1.2,0,1,0
3.658,0,240,15.2,38,0,18
0.356,0.126,241.96,1.6,0,0,0
0.516,0.13,245.65,2.2,0,0,0
2.742,0.152,236.41,11.6,0,1,17
0.706,0.33,249.23,3,0,0,0
3.92,0,246.82,15.8,40,1,19
0.238,0.094,240.67,1,0,0,0
0.08,0,241.02,0.2,0,0,1
1.828,0.164,239.75,7.6,0,1,18
0.87,0.138,241.53,3.8,0,0,1
0.198,0.136,240.88,1.4,0,0,1
1.932,0,240.28,8,0,0,17
1.522,0.058,238.85,6.4,0,0,17
0.138,0,242.71,0.6,0,0,0
1.544,0.05,242.14,6.4,0,0,18
2.022,0.126,247.12,8.4,0,0,19
0.238,0.252,243.3,1.4,0,2,1
0.26,0.268,239.44,1.4,0,1,0
1.904,0,237.6,8,2,0,18
0.368,0.096,242.79,1.6,0,1,0
1.372,0,237.72,5.8,0,0,17
0.262,0.05,243.28,1.2,0,0,0
0.316,0.198,238.55,1.6,0,2,1
0.414,0.288,241.91,2.2,0,0,1
1.454,0.244,240.87,6,0,0,18
1.35,0,242.3,5.6,0,0,18
1.912,0.088,235.53,8,0,0,18
1.638,0,241.79,6.8,0,0,19
1.296,0.21,242.02,5.4,1,0,1
0.266,0.066,244.82,1.2,0,0,0
1.43,0.068,244.49,5.8,0,0,19
0.158,0,241.37,0.6,0,0,1
0.312,0,244.24,1.2,1,0,0
0.466,0.092,240.92,2.2,0,3,2
1.694,0.046,239.9,7,0,0,18
0.362,0.226,243.89,1.8,0,1,0
1.32,0.118,237.69,5.6,0,1,18
0.416,0.196,245.22,1.8,0,0,1
0.208,0.11,242.04,1,0,2,1
0.08,0,240.7,0.2,0,0,0
0.286,0.144,242.73,1.2,0,0,1
1.634,0.074,241.93,7.2,0,0,1
0.336,0.084,242.78,1.4,0,0,0
2.01,0.078,238.37,8.4,0,0,17
1.448,0,243.13,6,1,0,18
1.89,0,240.16,7.8,0,0,0
1.414,0.142,237.78,6,0,0,18
0.422,0.12,240.4,1.8,0,0,1
0.23,0,247.27,0.8,0,0,1
0.286,0,243.95,1.2,0,0,0
1.626,0.29,238.05,6.8,0,1,17
0.644,0.176,242.96,2.8,0,4,1
1.468,0.21,241.4,6,0,1,18
1.728,0.186,239.14,7.2,0,3,0
2.91,0.372,241.01,12.6,0,0,18
0.404,0,249.31,1.6,0,0,0
0.216,0,247.77,0.8,0,0,0
0.358,0.094,247.71,1.6,0,0,0
0.082,0,242.33,0.2,0,0,1
1.538,0.086,246.82,6.2,0,2,19
0.65,0,241.73,2.6,0,0,0
0.208,0,243.82,0.8,0,0,1
0.342,0.11,245.39,1.4,0,0,1
0.304,0.126,238.1,1.4,0,0,0
1.218,0,240.78,5,0,0,19
0.308,0.138,239.19,1.4,0,0,0
4.334,0.058,236.26,18.2,0,38,17
0.53,0.092,245.85,2.4,0,0,1
1.406,0.098,231.09,6.2,0,0,16
5.146,0.352,230.75,22.4,0,29,16
1.964,0.074,242.18,8,0,0,0
1.704,0.1,242.2,7,1,1,18
0.23,0.12,243.41,1,0,0,0
0.218,0,244.79,1,0,0,0
0.354,0.12,243.77,1.4,0,0,1
3.938,0.268,242.57,16.2,39,0,0
2.424,0.072,238.73,10,0,0,0
0.264,0.052,244.09,1.2,0,0,0
3.96,0.384,236.86,16.8,39,0,17
0.224,0.064,236.08,1,0,0,1
0.552,0.222,239.03,2.6,1,4,0
0.154,0,243.22,0.6,0,0,1
0.296,0.092,242.15,1.2,0,0,0
0.88,0.248,243.24,3.8,0,0,10
0.16,0,233.39,0.8,0,0,0
1.29,0,238.2,5.4,0,0,18
0.392,0.132,245.84,1.6,0,0,1
2.232,0,239.86,9.2,0,1,18
0.734,0.498,240.57,3.6,2,1,0
1.408,0.118,242.17,5.8,0,1,19
1.194,0,238.21,5,0,0,18
1.582,0.064,242.48,6.6,0,0,18
1.29,0.062,239.88,5.4,0,0,18
0.264,0.064,240.78,1.2,0,0,1
1.51,0.052,243.39,6.2,0,0,19
1.854,0.21,240.6,7.8,0,2,0
1.274,0,238.71,5.2,0,0,18
0.38,0.15,247.1,1.6,0,0,0
0.306,0.094,243.85,1.2,0,1,0
0.918,0.272,239.43,4,0,0,1
1.628,0.054,238.68,6.8,0,0,18
1.404,0.066,239.58,5.8,0,0,0
1.468,0.246,240.38,6.2,0,1,18
0.694,0.208,239.45,3,0,1,1
0.32,0.078,245.64,1.4,0,0,0
0.782,0.278,242.46,3.4,0,0,1
2.52,0.23,234.85,10.6,0,0,0
0.138,0,241.73,0.6,0,0,0
1.346,0,240.81,5.6,0,0,0
0.846,0.204,240.98,3.6,0,0,0
1.592,0.09,240.8,6.6,0,0,18
0.546,0.086,246.1,2.2,0,0,1
0.374,0.186,239.83,1.6,0,0,0
1.556,0.176,240.27,6.4,0,0,18
1.468,0.342,241.54,6.2,0,1,19
4.004,0.282,231.64,17.2,1,34,16
0.302,0.116,243.32,1.2,0,1,0
0.334,0.19,240.75,1.6,0,1,0
0.37,0.354,244.81,2,0,1,1
0.152,0.058,240.84,0.8,0,0,0
2.084,0.142,240.05,8.6,0,0,29
2.834,0.264,238.17,12,0,39,0
0.232,0,241.32,1,1,0,0
0.236,0.246,242.08,1.4,0,2,1
0.178,0.15,240.24,0.8,0,0,1
2.132,0.396,237.17,9,0,0,29
0.32,0.23,241.64,1.6,0,0,1
1.402,0.078,239.31,5.8,0,0,18
0.408,0.166,240.73,1.8,0,0,1
2.066,0.086,240.01,8.6,0,0,17
0.96,0.238,247.3,4,0,0,1
0.416,0.094,237.74,2,0,0,1
0.244,0.126,242.99,1,0,0,1
2.024,0.366,239.03,8.8,0,22,0
0.282,0.086,240.55,1.2,0,0,0
1.48,0.138,240.35,6.8,0,1,0
3.514,0,238.03,14.6,0,0,18
0.872,0.17,239.84,3.8,0,0,2
3.15,0.058,244.88,13.6,25,0,0
0.726,0.088,247.85,3,1,0,0
0.332,0.08,245.06,1.4,0,1,1
0.606,0,246.34,2.4,0,0,0
4.142,0.41,236.92,17.4,0,38,18
1.998,0.324,239.26,8.4,0,0,28
1.31,0,239.93,5.4,0,0,18
2.06,0.122,238.84,8.6,0,0,28
0.854,0.174,241.5,3.6,0,0,11
1.386,0.106,241.66,5.6,0,0,18
0.24,0.172,240.46,1.4,0,2,0
0.388,0.13,244.43,1.8,0,0,0
0.698,0.178,242.72,3,0,0,1
0.204,0.048,242.99,0.8,0,0,0
0.204,0.048,244.08,0.8,0,0,0
1.392,0.214,238.56,5.8,0,1,18
3.328,0.08,232.68,14.2,0,0,16
0.43,0.166,238.29,2,0,0,0
0.21,0,245.03,0.8,0,0,0
0.332,0.078,240.8,1.4,0,1,1
1.498,0.19,238.16,6.2,0,0,18
1.978,0.284,234.57,8.4,0,2,17
1.898,0.162,238.43,8,0,1,18
0.242,0.102,240.19,1,0,1,1
0.416,0.104,244.99,1.8,0,0,1
0.44,0.114,238.86,2.2,0,1,1
2.892,0.058,237.21,12.2,1,0,18
0.224,0,243.05,0.8,0,0,0
1.414,0.094,239.54,5.8,0,0,18
0.328,0.088,234.68,1.4,0,0,0
1.288,0.092,238.95,5.4,0,0,19
0.9,0.048,233.4,4.2,0,0,3
0.13,0,242.31,0.6,0,0,0
1.226,0.062,237.31,5.2,0,0,0
1.202,0,240.23,5,0,0,18
2.456,0.11,244.86,10,0,1,0
1.392,0.234,236.99,6,0,0,18
0.678,0.07,240.5,2.8,0,2,1
0.434,0,245.9,2,0,0,0
1.722,0,239.17,7.2,0,0,18
0.29,0.122,243.79,1.2,0,1,0
0.22,0.134,243.43,1,0,2,0
2.01,0.072,240.12,8.6,0,1,1
0.426,0.072,244.3,1.8,0,0,0
0.472,0.248,245.42,2.2,0,0,0
1.342,0,241.02,5.6,0,1,17
1.248,0.372,239.75,5.4,2,1,0
0.292,0.126,242.81,1.4,0,0,0
1.296,0.074,239.92,5.4,0,0,19
1.814,0.092,243.36,7.4,0,0,18
1.818,0.096,242.17,7.4,0,0,18
2.394,0,241.75,9.8,0,0,0
0.422,0.23,242.41,2,0,1,0
0.232,0.116,242.3,1,0,2,1
0.422,0.076,242.11,1.8,0,0,0
2.298,0.46,236.3,9.8,0,1,18
2.132,0,233.15,9,0,0,17
0.212,0.046,241.77,0.8,0,0,0
0.316,0.108,242.38,1.4,0,0,0
1.578,0.184,230.98,6.8,0,1,16
0.15,0,240.9,0.6,0,0,0
2.572,0.216,238.48,10.8,0,36,0
1.366,0.084,242.41,5.6,0,0,18
1.682,0.164,241.06,7,0,0,17
1.398,0.156,244.12,5.8,0,2,1
0.404,0.212,244.24,1.8,0,2,1
3.316,0.054,236.48,14,1,1,17
0.882,0.092,237.44,3.8,0,0,0
1.73,0,235.31,7.2,0,0,17
0.21,0.06,233.82,1.2,0,0,0
0.606,0.422,234.72,3.2,0,1,0
1.48,0.082,240.6,6,1,1,19
0.22,0,241.58,0.8,0,0,0
1.368,0.06,240.59,5.6,0,0,18
1.542,0.048,241.56,6.4,0,0,18
1.582,0.152,245.67,6.4,0,0,0
0.39,0.084,239.03,1.6,0,0,0
3.232,0.41,238.67,13.6,0,1,18
0.334,0.332,242.12,1.8,0,1,0
1.75,0,242.14,7.2,0,0,19
1.294,0,240.07,5.4,0,0,0
0.332,0.086,247.46,1.4,0,0,0
0.88,0.314,238.89,4,0,1,0
0.21,0.072,241.06,0.8,0,0,1
0.33,0,239.23,1.4,0,0,1
0.856,0.068,239.72,4,0,0,12
0.424,0.124,239.5,1.8,0,0,0
0.358,0.11,244.75,1.4,0,0,1
1.292,0.07,240.85,5.4,0,0,18
0.104,0,238.02,0.4,0,0,0
1.816,0.074,237.95,7.6,0,0,17
0.272,0.092,239.29,1.2,0,2,0
3.634,0.148,239.73,15,1,38,18
0.426,0.296,243.03,2,0,1,1
3.27,0,238.95,14,2,1,18
0.362,0.102,243.57,1.6,0,0,0
0.994,0,243.8,4.2,1,0,0
0.282,0.084,239.01,1.2,0,1,0
2.46,0.066,238.41,10.2,0,0,0
0.08,0,238.55,0.2,0,0,0
0.182,0,243.09,0.8,0,0,0
1.236,0.38,245.52,5.4,0,1,0
0.312,0.112,242.4,1.4,0,0,0
2.532,0.324,240.5,10.6,0,2,18
1.454,0,241.13,6,0,0,18
0.296,0.074,242.07,1.2,0,0,0
0.22,0.108,236.93,1,0,0,0
0.472,0.124,242.62,2,1,0,1
0.258,0,246.57,1.2,0,0,0
1.062,0.432,241.28,4.8,0,1,13
1.23,0,241.53,5,0,0,0
0.42,0.252,244,2,0,0,0
0.482,0.058,247.52,2.2,0,0,0
0.308,0.19,244.13,1.6,0,0,0
3.328,0.706,234.52,15,0,0,17
0.272,0,240.75,1.2,0,0,0
0.54,0.206,242.99,2.4,0,1,1
3.562,0.074,241.67,14.6,0,0,18
1.34,0.316,239.94,5.6,0,2,1
1.358,0,242.07,5.6,0,0,18
0.264,0,244.58,1,0,0,1
0.146,0,238.97,0.6,0,0,1
0.54,0.108,238.94,2.2,0,1,1
1.636,0.118,236.97,6.8,0,0,17
0.178,0.046,237.19,0.8,0,0,0
0.142,0,242.28,0.6,0,0,0
2.826,0.386,233.48,12.2,0,0,0
2.13,0.07,239.37,8.8,0,0,18
0.586,0.12,240.52,2.4,0,0,1
2,0.132,239.23,8.4,0,0,18
